,id,name,artists,duration,explicit,popularity
902,6Y7Md7FWqDvWxu4jK6pM9K,Can't Buy Happiness,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6zVFRTB0Y1whWyH7ZNmywf'}, 'href': 'https://api.spotify.com/v1/artists/6zVFRTB0Y1whWyH7ZNmywf', 'id': '6zVFRTB0Y1whWyH7ZNmywf', 'name': 'Tash Sultana', 'type': 'artist', 'uri': 'spotify:artist:6zVFRTB0Y1whWyH7ZNmywf'}]",191759,False,50
903,14GUcf9gXjZpvEVDs4Zztv,Synergy,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6zVFRTB0Y1whWyH7ZNmywf'}, 'href': 'https://api.spotify.com/v1/artists/6zVFRTB0Y1whWyH7ZNmywf', 'id': '6zVFRTB0Y1whWyH7ZNmywf', 'name': 'Tash Sultana', 'type': 'artist', 'uri': 'spotify:artist:6zVFRTB0Y1whWyH7ZNmywf'}]",258528,False,51
904,0NnVzBW6TJLaEzcyXjqRDH,Mystik,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6zVFRTB0Y1whWyH7ZNmywf'}, 'href': 'https://api.spotify.com/v1/artists/6zVFRTB0Y1whWyH7ZNmywf', 'id': '6zVFRTB0Y1whWyH7ZNmywf', 'name': 'Tash Sultana', 'type': 'artist', 'uri': 'spotify:artist:6zVFRTB0Y1whWyH7ZNmywf'}]",249296,False,48
905,2UBvTL4FRQd7CgBFJiZkWH,Dove,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6zVFRTB0Y1whWyH7ZNmywf'}, 'href': 'https://api.spotify.com/v1/artists/6zVFRTB0Y1whWyH7ZNmywf', 'id': '6zVFRTB0Y1whWyH7ZNmywf', 'name': 'Tash Sultana', 'type': 'artist', 'uri': 'spotify:artist:6zVFRTB0Y1whWyH7ZNmywf'}]",369105,False,49
906,5jZijVGVtO1XStIwR7w5Lq,Righteous Red Berets - Luke Vibert Remix,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3E6Tbv49KoKnCoGqHJHQGx'}, 'href': 'https://api.spotify.com/v1/artists/3E6Tbv49KoKnCoGqHJHQGx', 'id': '3E6Tbv49KoKnCoGqHJHQGx', 'name': 'Felix Laband', 'type': 'artist', 'uri': 'spotify:artist:3E6Tbv49KoKnCoGqHJHQGx'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0HfxCluo7N2dhr4oRM0wBv'}, 'href': 'https://api.spotify.com/v1/artists/0HfxCluo7N2dhr4oRM0wBv', 'id': '0HfxCluo7N2dhr4oRM0wBv', 'name': 'Luke Vibert', 'type': 'artist', 'uri': 'spotify:artist:0HfxCluo7N2dhr4oRM0wBv'}]",363606,False,38
907,1dOrhJsbf85ai5Y0CqnhIi,Get Your Head Down,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0HfxCluo7N2dhr4oRM0wBv'}, 'href': 'https://api.spotify.com/v1/artists/0HfxCluo7N2dhr4oRM0wBv', 'id': '0HfxCluo7N2dhr4oRM0wBv', 'name': 'Luke Vibert', 'type': 'artist', 'uri': 'spotify:artist:0HfxCluo7N2dhr4oRM0wBv'}]",462240,False,32
908,4BR6nukSZQ2AhNAoaHrtdw,I Love Acid,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0HfxCluo7N2dhr4oRM0wBv'}, 'href': 'https://api.spotify.com/v1/artists/0HfxCluo7N2dhr4oRM0wBv', 'id': '0HfxCluo7N2dhr4oRM0wBv', 'name': 'Luke Vibert', 'type': 'artist', 'uri': 'spotify:artist:0HfxCluo7N2dhr4oRM0wBv'}]",257880,False,32
909,3BHiG6b0ykKQeWigzM9Xa3,Slipped Disc,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0HfxCluo7N2dhr4oRM0wBv'}, 'href': 'https://api.spotify.com/v1/artists/0HfxCluo7N2dhr4oRM0wBv', 'id': '0HfxCluo7N2dhr4oRM0wBv', 'name': 'Luke Vibert', 'type': 'artist', 'uri': 'spotify:artist:0HfxCluo7N2dhr4oRM0wBv'}]",334266,False,27
910,3k81mjRRW79XEj7gXY7dVT,Liptones,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0HfxCluo7N2dhr4oRM0wBv'}, 'href': 'https://api.spotify.com/v1/artists/0HfxCluo7N2dhr4oRM0wBv', 'id': '0HfxCluo7N2dhr4oRM0wBv', 'name': 'Luke Vibert', 'type': 'artist', 'uri': 'spotify:artist:0HfxCluo7N2dhr4oRM0wBv'}]",241866,False,24
911,6yZhFRgrAPLMXkxOcD6Za7,Surrounded By Neighbours,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0HfxCluo7N2dhr4oRM0wBv'}, 'href': 'https://api.spotify.com/v1/artists/0HfxCluo7N2dhr4oRM0wBv', 'id': '0HfxCluo7N2dhr4oRM0wBv', 'name': 'Luke Vibert', 'type': 'artist', 'uri': 'spotify:artist:0HfxCluo7N2dhr4oRM0wBv'}]",331032,False,22
912,4jZZYYGO6Tasb7AvEDf0lY,Hot Fingers,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0HfxCluo7N2dhr4oRM0wBv'}, 'href': 'https://api.spotify.com/v1/artists/0HfxCluo7N2dhr4oRM0wBv', 'id': '0HfxCluo7N2dhr4oRM0wBv', 'name': 'Luke Vibert', 'type': 'artist', 'uri': 'spotify:artist:0HfxCluo7N2dhr4oRM0wBv'}]",280554,False,22
913,2cW0s0DKiQgVCPNz5EqGbx,Heard It All B4,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0HfxCluo7N2dhr4oRM0wBv'}, 'href': 'https://api.spotify.com/v1/artists/0HfxCluo7N2dhr4oRM0wBv', 'id': '0HfxCluo7N2dhr4oRM0wBv', 'name': 'Luke Vibert', 'type': 'artist', 'uri': 'spotify:artist:0HfxCluo7N2dhr4oRM0wBv'}]",386603,False,22
914,1KjIjn5g1OoHs9JNexSyzU,Tank! - Luke Vibert Remix,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3U3zr5PCRa9ty74uN46iBa'}, 'href': 'https://api.spotify.com/v1/artists/3U3zr5PCRa9ty74uN46iBa', 'id': '3U3zr5PCRa9ty74uN46iBa', 'name': 'SEATBELTS', 'type': 'artist', 'uri': 'spotify:artist:3U3zr5PCRa9ty74uN46iBa'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0HfxCluo7N2dhr4oRM0wBv'}, 'href': 'https://api.spotify.com/v1/artists/0HfxCluo7N2dhr4oRM0wBv', 'id': '0HfxCluo7N2dhr4oRM0wBv', 'name': 'Luke Vibert', 'type': 'artist', 'uri': 'spotify:artist:0HfxCluo7N2dhr4oRM0wBv'}]",217066,False,21
915,5u3sV5EJ5w1qipEmbShwcC,Officer's Club,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0HfxCluo7N2dhr4oRM0wBv'}, 'href': 'https://api.spotify.com/v1/artists/0HfxCluo7N2dhr4oRM0wBv', 'id': '0HfxCluo7N2dhr4oRM0wBv', 'name': 'Luke Vibert', 'type': 'artist', 'uri': 'spotify:artist:0HfxCluo7N2dhr4oRM0wBv'}]",266653,False,16
916,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb'}, 'href': 'https://api.spotify.com/v1/artists/5INjqkS1o8h1imAzPqGZBb', 'id': '5INjqkS1o8h1imAzPqGZBb', 'name': 'Tame Impala', 'type': 'artist', 'uri': 'spotify:artist:5INjqkS1o8h1imAzPqGZBb'}]",216320,True,86
917,5hM5arv9KDbCHS0k9uqwjr,Borderline,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb'}, 'href': 'https://api.spotify.com/v1/artists/5INjqkS1o8h1imAzPqGZBb', 'id': '5INjqkS1o8h1imAzPqGZBb', 'name': 'Tame Impala', 'type': 'artist', 'uri': 'spotify:artist:5INjqkS1o8h1imAzPqGZBb'}]",237800,False,82
918,2X485T9Z5Ly0xyaghN73ed,Let It Happen,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb'}, 'href': 'https://api.spotify.com/v1/artists/5INjqkS1o8h1imAzPqGZBb', 'id': '5INjqkS1o8h1imAzPqGZBb', 'name': 'Tame Impala', 'type': 'artist', 'uri': 'spotify:artist:5INjqkS1o8h1imAzPqGZBb'}]",467586,False,80
919,52ojopYMUzeNcudsoz7O9D,"New Person, Same Old Mistakes","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb'}, 'href': 'https://api.spotify.com/v1/artists/5INjqkS1o8h1imAzPqGZBb', 'id': '5INjqkS1o8h1imAzPqGZBb', 'name': 'Tame Impala', 'type': 'artist', 'uri': 'spotify:artist:5INjqkS1o8h1imAzPqGZBb'}]",363240,False,79
920,5M4yti0QxgqJieUYaEXcpw,Eventually,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb'}, 'href': 'https://api.spotify.com/v1/artists/5INjqkS1o8h1imAzPqGZBb', 'id': '5INjqkS1o8h1imAzPqGZBb', 'name': 'Tame Impala', 'type': 'artist', 'uri': 'spotify:artist:5INjqkS1o8h1imAzPqGZBb'}]",318591,False,77
921,0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb'}, 'href': 'https://api.spotify.com/v1/artists/5INjqkS1o8h1imAzPqGZBb', 'id': '5INjqkS1o8h1imAzPqGZBb', 'name': 'Tame Impala', 'type': 'artist', 'uri': 'spotify:artist:5INjqkS1o8h1imAzPqGZBb'}]",192960,False,76
922,6qZjm61s6u8Ead9sWxCDro,Elephant,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb'}, 'href': 'https://api.spotify.com/v1/artists/5INjqkS1o8h1imAzPqGZBb', 'id': '5INjqkS1o8h1imAzPqGZBb', 'name': 'Tame Impala', 'type': 'artist', 'uri': 'spotify:artist:5INjqkS1o8h1imAzPqGZBb'}]",211226,False,73
923,0mO6oS60RST2sWmN2FKknP,One More Hour,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb'}, 'href': 'https://api.spotify.com/v1/artists/5INjqkS1o8h1imAzPqGZBb', 'id': '5INjqkS1o8h1imAzPqGZBb', 'name': 'Tame Impala', 'type': 'artist', 'uri': 'spotify:artist:5INjqkS1o8h1imAzPqGZBb'}]",432560,False,73
924,7sjuNUjWtSqhbxJ3RAUffm,One Night/All Night,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1gR0gsQYfi6joyO1dlp76N'}, 'href': 'https://api.spotify.com/v1/artists/1gR0gsQYfi6joyO1dlp76N', 'id': '1gR0gsQYfi6joyO1dlp76N', 'name': 'Justice', 'type': 'artist', 'uri': 'spotify:artist:1gR0gsQYfi6joyO1dlp76N'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb'}, 'href': 'https://api.spotify.com/v1/artists/5INjqkS1o8h1imAzPqGZBb', 'id': '5INjqkS1o8h1imAzPqGZBb', 'name': 'Tame Impala', 'type': 'artist', 'uri': 'spotify:artist:5INjqkS1o8h1imAzPqGZBb'}]",276066,False,71
925,1cCbsojaA6GIT7Y3zuMJ1q,Nangs,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb'}, 'href': 'https://api.spotify.com/v1/artists/5INjqkS1o8h1imAzPqGZBb', 'id': '5INjqkS1o8h1imAzPqGZBb', 'name': 'Tame Impala', 'type': 'artist', 'uri': 'spotify:artist:5INjqkS1o8h1imAzPqGZBb'}]",107533,False,72
926,4k22ive89Pz5hnJU1cGCH6,The Underside of Power,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/58WFmcqNmejE2IpVIna43o'}, 'href': 'https://api.spotify.com/v1/artists/58WFmcqNmejE2IpVIna43o', 'id': '58WFmcqNmejE2IpVIna43o', 'name': 'Algiers', 'type': 'artist', 'uri': 'spotify:artist:58WFmcqNmejE2IpVIna43o'}]",252300,False,29
927,3jl5f2VhjgHu0YDLXCJD8d,Remains,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/58WFmcqNmejE2IpVIna43o'}, 'href': 'https://api.spotify.com/v1/artists/58WFmcqNmejE2IpVIna43o', 'id': '58WFmcqNmejE2IpVIna43o', 'name': 'Algiers', 'type': 'artist', 'uri': 'spotify:artist:58WFmcqNmejE2IpVIna43o'}]",185493,False,28
928,5AtNYotbV4u9WWLG5ljuoQ,Blood,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/58WFmcqNmejE2IpVIna43o'}, 'href': 'https://api.spotify.com/v1/artists/58WFmcqNmejE2IpVIna43o', 'id': '58WFmcqNmejE2IpVIna43o', 'name': 'Algiers', 'type': 'artist', 'uri': 'spotify:artist:58WFmcqNmejE2IpVIna43o'}]",338493,False,27
929,6apxxshcu9i3MrRc4poIkl,Walk Like A Panther,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/58WFmcqNmejE2IpVIna43o'}, 'href': 'https://api.spotify.com/v1/artists/58WFmcqNmejE2IpVIna43o', 'id': '58WFmcqNmejE2IpVIna43o', 'name': 'Algiers', 'type': 'artist', 'uri': 'spotify:artist:58WFmcqNmejE2IpVIna43o'}]",190795,False,23
930,1ThDeVYwAz42WBzi2wgZiu,Black Eunuch,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/58WFmcqNmejE2IpVIna43o'}, 'href': 'https://api.spotify.com/v1/artists/58WFmcqNmejE2IpVIna43o', 'id': '58WFmcqNmejE2IpVIna43o', 'name': 'Algiers', 'type': 'artist', 'uri': 'spotify:artist:58WFmcqNmejE2IpVIna43o'}]",219266,False,22
931,3TFqZyMFiVswbXsniTBig7,Death March,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/58WFmcqNmejE2IpVIna43o'}, 'href': 'https://api.spotify.com/v1/artists/58WFmcqNmejE2IpVIna43o', 'id': '58WFmcqNmejE2IpVIna43o', 'name': 'Algiers', 'type': 'artist', 'uri': 'spotify:artist:58WFmcqNmejE2IpVIna43o'}]",271877,False,21
932,4MGMHnYXV1sWJLXpkw7n4z,Irreversible Damage,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/58WFmcqNmejE2IpVIna43o'}, 'href': 'https://api.spotify.com/v1/artists/58WFmcqNmejE2IpVIna43o', 'id': '58WFmcqNmejE2IpVIna43o', 'name': 'Algiers', 'type': 'artist', 'uri': 'spotify:artist:58WFmcqNmejE2IpVIna43o'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1jKpNUjiz4KXgaAZD5FI9S'}, 'href': 'https://api.spotify.com/v1/artists/1jKpNUjiz4KXgaAZD5FI9S', 'id': '1jKpNUjiz4KXgaAZD5FI9S', 'name': 'Zack De La Rocha', 'type': 'artist', 'uri': 'spotify:artist:1jKpNUjiz4KXgaAZD5FI9S'}]",282813,False,18
933,6go5NsJ5X900LD391Unol6,Bite Back,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/58WFmcqNmejE2IpVIna43o'}, 'href': 'https://api.spotify.com/v1/artists/58WFmcqNmejE2IpVIna43o', 'id': '58WFmcqNmejE2IpVIna43o', 'name': 'Algiers', 'type': 'artist', 'uri': 'spotify:artist:58WFmcqNmejE2IpVIna43o'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/39vtb2iiz3079nqfL5nfFc'}, 'href': 'https://api.spotify.com/v1/artists/39vtb2iiz3079nqfL5nfFc', 'id': '39vtb2iiz3079nqfL5nfFc', 'name': 'billy woods', 'type': 'artist', 'uri': 'spotify:artist:39vtb2iiz3079nqfL5nfFc'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4du3q8TIzsZxZZKdRT23Jg'}, 'href': 'https://api.spotify.com/v1/artists/4du3q8TIzsZxZZKdRT23Jg', 'id': '4du3q8TIzsZxZZKdRT23Jg', 'name': 'Backxwash', 'type': 'artist', 'uri': 'spotify:artist:4du3q8TIzsZxZZKdRT23Jg'}]",360657,False,17
934,6ObxsIdJbKky2w9iNql6wI,Cry of the Martyrs,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/58WFmcqNmejE2IpVIna43o'}, 'href': 'https://api.spotify.com/v1/artists/58WFmcqNmejE2IpVIna43o', 'id': '58WFmcqNmejE2IpVIna43o', 'name': 'Algiers', 'type': 'artist', 'uri': 'spotify:artist:58WFmcqNmejE2IpVIna43o'}]",243038,False,19
935,6PNFAw41T2HdZdGjRmxGdm,I Can't Stand It!,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/58WFmcqNmejE2IpVIna43o'}, 'href': 'https://api.spotify.com/v1/artists/58WFmcqNmejE2IpVIna43o', 'id': '58WFmcqNmejE2IpVIna43o', 'name': 'Algiers', 'type': 'artist', 'uri': 'spotify:artist:58WFmcqNmejE2IpVIna43o'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6K4I1MPd7m8IztUdtrF4YU'}, 'href': 'https://api.spotify.com/v1/artists/6K4I1MPd7m8IztUdtrF4YU', 'id': '6K4I1MPd7m8IztUdtrF4YU', 'name': 'Samuel T. Herring', 'type': 'artist', 'uri': 'spotify:artist:6K4I1MPd7m8IztUdtrF4YU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/57UMybxrOL2AhxXFedtGfr'}, 'href': 'https://api.spotify.com/v1/artists/57UMybxrOL2AhxXFedtGfr', 'id': '57UMybxrOL2AhxXFedtGfr', 'name': 'Jae Matthews', 'type': 'artist', 'uri': 'spotify:artist:57UMybxrOL2AhxXFedtGfr'}]",205279,False,16
936,4spUOLlrBfFT9DBL6Yojbg,Aline,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/13W7XLRXdWeLmIu9vacE1w'}, 'href': 'https://api.spotify.com/v1/artists/13W7XLRXdWeLmIu9vacE1w', 'id': '13W7XLRXdWeLmIu9vacE1w', 'name': 'Jarvis Cocker', 'type': 'artist', 'uri': 'spotify:artist:13W7XLRXdWeLmIu9vacE1w'}]",211693,False,42
937,5BmNj3cDAyqSFw69VY12WU,The Tearjerker Returns,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0qudezVgvl4Chd9BgNFB83'}, 'href': 'https://api.spotify.com/v1/artists/0qudezVgvl4Chd9BgNFB83', 'id': '0qudezVgvl4Chd9BgNFB83', 'name': 'Chilly Gonzales', 'type': 'artist', 'uri': 'spotify:artist:0qudezVgvl4Chd9BgNFB83'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/13W7XLRXdWeLmIu9vacE1w'}, 'href': 'https://api.spotify.com/v1/artists/13W7XLRXdWeLmIu9vacE1w', 'id': '13W7XLRXdWeLmIu9vacE1w', 'name': 'Jarvis Cocker', 'type': 'artist', 'uri': 'spotify:artist:13W7XLRXdWeLmIu9vacE1w'}]",212991,False,45
938,7JCsmyPNZ9jgk1Fc5aMy3C,Magic Works,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7io4bUU367MUPQRAK7LlIB'}, 'href': 'https://api.spotify.com/v1/artists/7io4bUU367MUPQRAK7LlIB', 'id': '7io4bUU367MUPQRAK7LlIB', 'name': 'Jason Buckle', 'type': 'artist', 'uri': 'spotify:artist:7io4bUU367MUPQRAK7LlIB'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/27Ac9IiWjcwDESaJicNspM'}, 'href': 'https://api.spotify.com/v1/artists/27Ac9IiWjcwDESaJicNspM', 'id': '27Ac9IiWjcwDESaJicNspM', 'name': 'Steve Claydon', 'type': 'artist', 'uri': 'spotify:artist:27Ac9IiWjcwDESaJicNspM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/13W7XLRXdWeLmIu9vacE1w'}, 'href': 'https://api.spotify.com/v1/artists/13W7XLRXdWeLmIu9vacE1w', 'id': '13W7XLRXdWeLmIu9vacE1w', 'name': 'Jarvis Cocker', 'type': 'artist', 'uri': 'spotify:artist:13W7XLRXdWeLmIu9vacE1w'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0z9s3P5vCzKcUBSxgBDyLU'}, 'href': 'https://api.spotify.com/v1/artists/0z9s3P5vCzKcUBSxgBDyLU', 'id': '0z9s3P5vCzKcUBSxgBDyLU', 'name': 'Jonny Greenwood', 'type': 'artist', 'uri': 'spotify:artist:0z9s3P5vCzKcUBSxgBDyLU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2N0SijkAoEy53oFn7uzpcN'}, 'href': 'https://api.spotify.com/v1/artists/2N0SijkAoEy53oFn7uzpcN', 'id': '2N0SijkAoEy53oFn7uzpcN', 'name': 'Steve Mackey', 'type': 'artist', 'uri': 'spotify:artist:2N0SijkAoEy53oFn7uzpcN'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2A59wav3PGiJij2rK7HQYH'}, 'href': 'https://api.spotify.com/v1/artists/2A59wav3PGiJij2rK7HQYH', 'id': '2A59wav3PGiJij2rK7HQYH', 'name': 'Philip Selway', 'type': 'artist', 'uri': 'spotify:artist:2A59wav3PGiJij2rK7HQYH'}]",241706,False,43
939,2wgSK8vTwn9VEqZOzMZqRN,Do the Hippogriff,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7io4bUU367MUPQRAK7LlIB'}, 'href': 'https://api.spotify.com/v1/artists/7io4bUU367MUPQRAK7LlIB', 'id': '7io4bUU367MUPQRAK7LlIB', 'name': 'Jason Buckle', 'type': 'artist', 'uri': 'spotify:artist:7io4bUU367MUPQRAK7LlIB'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/27Ac9IiWjcwDESaJicNspM'}, 'href': 'https://api.spotify.com/v1/artists/27Ac9IiWjcwDESaJicNspM', 'id': '27Ac9IiWjcwDESaJicNspM', 'name': 'Steve Claydon', 'type': 'artist', 'uri': 'spotify:artist:27Ac9IiWjcwDESaJicNspM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/13W7XLRXdWeLmIu9vacE1w'}, 'href': 'https://api.spotify.com/v1/artists/13W7XLRXdWeLmIu9vacE1w', 'id': '13W7XLRXdWeLmIu9vacE1w', 'name': 'Jarvis Cocker', 'type': 'artist', 'uri': 'spotify:artist:13W7XLRXdWeLmIu9vacE1w'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0z9s3P5vCzKcUBSxgBDyLU'}, 'href': 'https://api.spotify.com/v1/artists/0z9s3P5vCzKcUBSxgBDyLU', 'id': '0z9s3P5vCzKcUBSxgBDyLU', 'name': 'Jonny Greenwood', 'type': 'artist', 'uri': 'spotify:artist:0z9s3P5vCzKcUBSxgBDyLU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2N0SijkAoEy53oFn7uzpcN'}, 'href': 'https://api.spotify.com/v1/artists/2N0SijkAoEy53oFn7uzpcN', 'id': '2N0SijkAoEy53oFn7uzpcN', 'name': 'Steve Mackey', 'type': 'artist', 'uri': 'spotify:artist:2N0SijkAoEy53oFn7uzpcN'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2A59wav3PGiJij2rK7HQYH'}, 'href': 'https://api.spotify.com/v1/artists/2A59wav3PGiJij2rK7HQYH', 'id': '2A59wav3PGiJij2rK7HQYH', 'name': 'Philip Selway', 'type': 'artist', 'uri': 'spotify:artist:2A59wav3PGiJij2rK7HQYH'}]",216720,False,40
940,0zSfU0syn0Qi96jplDmIOr,Fantastic Mr. Fox AKA Petey's Song,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/13W7XLRXdWeLmIu9vacE1w'}, 'href': 'https://api.spotify.com/v1/artists/13W7XLRXdWeLmIu9vacE1w', 'id': '13W7XLRXdWeLmIu9vacE1w', 'name': 'Jarvis Cocker', 'type': 'artist', 'uri': 'spotify:artist:13W7XLRXdWeLmIu9vacE1w'}]",80413,False,37
941,1XR11Jgj8ztVBeoxdmwRAI,You Can't Wake Up If You Don't Fall Asleep,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/13W7XLRXdWeLmIu9vacE1w'}, 'href': 'https://api.spotify.com/v1/artists/13W7XLRXdWeLmIu9vacE1w', 'id': '13W7XLRXdWeLmIu9vacE1w', 'name': 'Jarvis Cocker', 'type': 'artist', 'uri': 'spotify:artist:13W7XLRXdWeLmIu9vacE1w'}]",210760,False,35
942,2fMUHAZoqHjscGlC8NVzqX,Black Magic,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/13W7XLRXdWeLmIu9vacE1w'}, 'href': 'https://api.spotify.com/v1/artists/13W7XLRXdWeLmIu9vacE1w', 'id': '13W7XLRXdWeLmIu9vacE1w', 'name': 'Jarvis Cocker', 'type': 'artist', 'uri': 'spotify:artist:13W7XLRXdWeLmIu9vacE1w'}]",263693,False,34
943,5PfZ7om1XeURUO78jkGRdd,This Is the Night,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7io4bUU367MUPQRAK7LlIB'}, 'href': 'https://api.spotify.com/v1/artists/7io4bUU367MUPQRAK7LlIB', 'id': '7io4bUU367MUPQRAK7LlIB', 'name': 'Jason Buckle', 'type': 'artist', 'uri': 'spotify:artist:7io4bUU367MUPQRAK7LlIB'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/27Ac9IiWjcwDESaJicNspM'}, 'href': 'https://api.spotify.com/v1/artists/27Ac9IiWjcwDESaJicNspM', 'id': '27Ac9IiWjcwDESaJicNspM', 'name': 'Steve Claydon', 'type': 'artist', 'uri': 'spotify:artist:27Ac9IiWjcwDESaJicNspM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/13W7XLRXdWeLmIu9vacE1w'}, 'href': 'https://api.spotify.com/v1/artists/13W7XLRXdWeLmIu9vacE1w', 'id': '13W7XLRXdWeLmIu9vacE1w', 'name': 'Jarvis Cocker', 'type': 'artist', 'uri': 'spotify:artist:13W7XLRXdWeLmIu9vacE1w'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0z9s3P5vCzKcUBSxgBDyLU'}, 'href': 'https://api.spotify.com/v1/artists/0z9s3P5vCzKcUBSxgBDyLU', 'id': '0z9s3P5vCzKcUBSxgBDyLU', 'name': 'Jonny Greenwood', 'type': 'artist', 'uri': 'spotify:artist:0z9s3P5vCzKcUBSxgBDyLU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2N0SijkAoEy53oFn7uzpcN'}, 'href': 'https://api.spotify.com/v1/artists/2N0SijkAoEy53oFn7uzpcN', 'id': '2N0SijkAoEy53oFn7uzpcN', 'name': 'Steve Mackey', 'type': 'artist', 'uri': 'spotify:artist:2N0SijkAoEy53oFn7uzpcN'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2A59wav3PGiJij2rK7HQYH'}, 'href': 'https://api.spotify.com/v1/artists/2A59wav3PGiJij2rK7HQYH', 'id': '2A59wav3PGiJij2rK7HQYH', 'name': 'Philip Selway', 'type': 'artist', 'uri': 'spotify:artist:2A59wav3PGiJij2rK7HQYH'}]",202333,False,34
944,7ccsoDAZ0jsZu5ioy1H7u5,I Never Said I Was Deep,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/13W7XLRXdWeLmIu9vacE1w'}, 'href': 'https://api.spotify.com/v1/artists/13W7XLRXdWeLmIu9vacE1w', 'id': '13W7XLRXdWeLmIu9vacE1w', 'name': 'Jarvis Cocker', 'type': 'artist', 'uri': 'spotify:artist:13W7XLRXdWeLmIu9vacE1w'}]",283853,False,31
